x0,x1,x2,x3,x4,x5,x_mod_four_0,x_mod_four_1,x_mod_four_2,x_mod_four_3,x_mod_four_4,x_mod_four_5,x0_binary_one_count,x0_binary_zero_count,x0_binary_percent_one,x0_binary_percent_zero,x1_binary_one_count,x1_binary_zero_count,x1_binary_percent_one,x1_binary_percent_zero,x2_binary_one_count,x2_binary_zero_count,x2_binary_percent_one,x2_binary_percent_zero,x3_binary_one_count,x3_binary_zero_count,x3_binary_percent_one,x3_binary_percent_zero,x4_binary_one_count,x4_binary_zero_count,x4_binary_percent_one,x4_binary_percent_zero,x5_binary_one_count,x5_binary_zero_count,x5_binary_percent_one,x5_binary_percent_zero,x_mod_four_0_binary_one_count,x_mod_four_0_binary_zero_count,x_mod_four_0_binary_percent_one,x_mod_four_0_binary_percent_zero,x_mod_four_1_binary_one_count,x_mod_four_1_binary_zero_count,x_mod_four_1_binary_percent_one,x_mod_four_1_binary_percent_zero,x_mod_four_2_binary_one_count,x_mod_four_2_binary_zero_count,x_mod_four_2_binary_percent_one,x_mod_four_2_binary_percent_zero,x_mod_four_3_binary_one_count,x_mod_four_3_binary_zero_count,x_mod_four_3_binary_percent_one,x_mod_four_3_binary_percent_zero,x_mod_four_4_binary_one_count,x_mod_four_4_binary_zero_count,x_mod_four_4_binary_percent_one,x_mod_four_4_binary_percent_zero,x_mod_four_5_binary_one_count,x_mod_four_5_binary_zero_count,x_mod_four_5_binary_percent_one,x_mod_four_5_binary_percent_zero,collatz_average,x_mod_four_average
759.0,2278.0,1139.0,3418.0,1709.0,5128.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,8.0,20.0,80.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,10.0,3.0,76.92,23.08,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,2886.2,2.2
760.0,380.0,190.0,95.0,286.0,143.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,370.8,2.0
761.0,2284.0,1142.0,571.0,1714.0,857.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,7.0,30.0,70.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1465.8,1.8
762.0,381.0,1144.0,572.0,286.0,143.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,657.6,1.6
763.0,2290.0,1145.0,3436.0,1718.0,859.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,8.0,20.0,80.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,2042.2,2.2
764.0,382.0,191.0,574.0,287.0,862.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,1.0,7.0,12.5,87.5,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,3.0,7.0,30.0,70.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,612.0,2.4
765.0,2296.0,1148.0,574.0,287.0,862.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,8.0,20.0,80.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,3.0,7.0,30.0,70.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,1186.4,1.6
766.0,383.0,1150.0,575.0,1726.0,863.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,8.0,20.0,80.0,1.0,8.0,11.11,88.89,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,3.0,8.0,27.27,72.73,2.0,8.0,20.0,80.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1092.6,3.0
767.0,2302.0,1151.0,3454.0,1727.0,5182.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,9.0,10.0,90.0,4.0,8.0,33.33,66.67,3.0,8.0,27.27,72.73,3.0,9.0,25.0,75.0,2.0,9.0,18.18,81.82,6.0,7.0,46.15,53.85,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,2916.6,3.0
768.0,384.0,192.0,96.0,48.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,80.0,20.0,7.0,2.0,77.78,22.22,6.0,2.0,75.0,25.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,3.0,2.0,60.0,40.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,302.4,0.0
769.0,2308.0,1154.0,577.0,1732.0,866.0,1.0,0.0,2.0,1.0,0.0,2.0,7.0,3.0,70.0,30.0,9.0,3.0,75.0,25.0,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,1481.2,1.2
770.0,385.0,1156.0,578.0,289.0,868.0,2.0,1.0,0.0,2.0,1.0,0.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,5.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,809.2,1.2
771.0,2314.0,1157.0,3472.0,1736.0,868.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,60.0,40.0,8.0,4.0,66.67,33.33,7.0,4.0,63.64,36.36,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,2063.6,1.2
772.0,386.0,193.0,580.0,290.0,145.0,0.0,2.0,1.0,0.0,2.0,1.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,473.2,1.2
773.0,2320.0,1160.0,580.0,290.0,145.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,60.0,40.0,9.0,3.0,75.0,25.0,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1053.6,0.8
774.0,387.0,1162.0,581.0,1744.0,872.0,2.0,3.0,2.0,1.0,0.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1104.0,1.6
775.0,2326.0,1163.0,3490.0,1745.0,5236.0,3.0,2.0,3.0,2.0,1.0,0.0,5.0,5.0,50.0,50.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,7.0,6.0,53.85,46.15,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,2947.0,2.2
776.0,388.0,194.0,97.0,292.0,146.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,378.6,1.0
777.0,2332.0,1166.0,583.0,1750.0,875.0,1.0,0.0,2.0,3.0,2.0,3.0,6.0,4.0,60.0,40.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1496.6,2.2
778.0,389.0,1168.0,584.0,292.0,146.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,671.4,1.0
779.0,2338.0,1169.0,3508.0,1754.0,877.0,3.0,2.0,1.0,0.0,2.0,1.0,5.0,5.0,50.0,50.0,8.0,4.0,66.67,33.33,7.0,4.0,63.64,36.36,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,2085.0,1.8
780.0,390.0,195.0,586.0,293.0,880.0,0.0,2.0,3.0,2.0,1.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,5.0,5.0,50.0,50.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,624.8,1.6
781.0,2344.0,1172.0,586.0,293.0,880.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,50.0,50.0,8.0,4.0,66.67,33.33,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,5.0,5.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1211.2,0.8
782.0,391.0,1174.0,587.0,1762.0,881.0,2.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1115.4,2.6
783.0,2350.0,1175.0,3526.0,1763.0,5290.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,6.0,40.0,60.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,7.0,6.0,53.85,46.15,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,2977.4,3.0
784.0,392.0,196.0,98.0,49.0,148.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,5.0,3.0,62.5,37.5,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,333.4,0.6
785.0,2356.0,1178.0,589.0,1768.0,884.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,4.0,60.0,40.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1512.0,0.8
786.0,393.0,1180.0,590.0,295.0,886.0,2.0,1.0,0.0,2.0,3.0,2.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,7.0,30.0,70.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,826.0,2.0
787.0,2362.0,1181.0,3544.0,1772.0,886.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,50.0,50.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,2106.4,1.6
788.0,394.0,197.0,592.0,296.0,148.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,483.0,0.6
789.0,2368.0,1184.0,592.0,296.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,50.0,50.0,9.0,3.0,75.0,25.0,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1075.4,0.2
790.0,395.0,1186.0,593.0,1780.0,890.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,1126.8,2.0
791.0,2374.0,1187.0,3562.0,1781.0,5344.0,3.0,2.0,3.0,2.0,1.0,0.0,4.0,6.0,40.0,60.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,4.0,8.0,33.33,66.67,3.0,8.0,27.27,72.73,8.0,5.0,61.54,38.46,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,3007.8,2.2
792.0,396.0,198.0,99.0,298.0,149.0,0.0,0.0,2.0,3.0,2.0,1.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,386.4,1.6
793.0,2380.0,1190.0,595.0,1786.0,893.0,1.0,0.0,2.0,3.0,2.0,1.0,5.0,5.0,50.0,50.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,3.0,8.0,27.27,72.73,2.0,8.0,20.0,80.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1527.4,1.8
794.0,397.0,1192.0,596.0,298.0,149.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,685.2,1.2
795.0,2386.0,1193.0,3580.0,1790.0,895.0,3.0,2.0,1.0,0.0,2.0,3.0,4.0,6.0,40.0,60.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,3.0,9.0,25.0,75.0,2.0,9.0,18.18,81.82,1.0,9.0,10.0,90.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,2127.8,2.2
796.0,398.0,199.0,598.0,299.0,898.0,0.0,2.0,3.0,2.0,3.0,2.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,6.0,4.0,60.0,40.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,637.6,2.4
797.0,2392.0,1196.0,598.0,299.0,898.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,6.0,40.0,60.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,6.0,4.0,60.0,40.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,1236.0,1.6
798.0,399.0,1198.0,599.0,1798.0,899.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1138.2,3.0
799.0,2398.0,1199.0,3598.0,1799.0,5398.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,30.0,70.0,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,7.0,6.0,53.85,46.15,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,3038.2,3.0
800.0,400.0,200.0,100.0,50.0,25.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,315.0,0.6
801.0,2404.0,1202.0,601.0,1804.0,902.0,1.0,0.0,2.0,1.0,0.0,2.0,6.0,4.0,60.0,40.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,1542.8,1.2
802.0,401.0,1204.0,602.0,301.0,904.0,2.0,1.0,0.0,2.0,1.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,6.0,4.0,60.0,40.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,842.8,1.2
803.0,2410.0,1205.0,3616.0,1808.0,904.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,50.0,50.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,8.0,4.0,66.67,33.33,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,2149.2,1.2
804.0,402.0,201.0,604.0,302.0,151.0,0.0,2.0,1.0,0.0,2.0,3.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,492.8,1.6
805.0,2416.0,1208.0,604.0,302.0,151.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,50.0,50.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1097.2,1.2
806.0,403.0,1210.0,605.0,1816.0,908.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1149.6,1.6
807.0,2422.0,1211.0,3634.0,1817.0,5452.0,3.0,2.0,3.0,2.0,1.0,0.0,4.0,6.0,40.0,60.0,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,7.0,6.0,53.85,46.15,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,3068.6,2.2
808.0,404.0,202.0,101.0,304.0,152.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,394.2,0.6
809.0,2428.0,1214.0,607.0,1822.0,911.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,5.0,50.0,50.0,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1558.2,2.2
810.0,405.0,1216.0,608.0,304.0,152.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,699.0,0.6
